model,source,key,gt_type,p_rev,type_ok,point_err,end_err,disp_err,gt_len,mask_iou
depth,arctic,s09_scissors/scissors_use_04_s09_f00313,1,0.9304,1,0.00757,0.01257,0.01803,0.02501,0.1717
depth,arctic,s09_scissors/scissors_use_04_s10_f00331,1,0.9474,1,0.02526,0.03517,0.03396,0.01324,0.4178
depth,arctic,s09_scissors/scissors_use_04_s11_f00343,1,0.9335,1,0.01279,0.02936,0.02830,0.01983,0.1863
depth,arctic,s09_scissors/scissors_use_04_s12_f00360,1,0.9378,1,0.03537,0.04775,0.01896,0.00727,0.2531
depth,arctic,s09_scissors/scissors_use_04_s13_f00371,1,0.9186,1,0.01830,0.05016,0.06709,0.07004,0.3504
depth,arctic,s09_scissors/scissors_use_04_s14_f00411,1,0.9434,1,0.03982,0.05981,0.02124,0.00826,0.2283
depth,arctic,s09_scissors/scissors_use_04_s15_f00428,1,0.9393,1,0.12806,0.15673,0.04212,0.00963,0.1678
depth,arctic,s09_scissors/scissors_use_04_s16_f00440,1,0.9498,1,0.05855,0.08081,0.02288,0.01994,0.3259
depth,arctic,s09_scissors/scissors_use_04_s17_f00466,1,0.9427,1,0.02693,0.08941,0.06488,0.07454,0.2955
depth,arctic,s09_scissors/scissors_use_04_s18_f00495,1,0.9359,1,0.00514,0.03588,0.04093,0.02257,0.2433
depth,arctic,s09_scissors/scissors_use_04_s19_f00517,1,0.9416,1,0.15334,0.15091,0.01121,0.08781,0.4630
depth,arctic,s09_scissors/scissors_use_04_s20_f00552,1,0.9199,1,0.03067,0.06394,0.04508,0.04460,0.2389
