model,key,category,gt_type,moving,axis_unsigned_deg,axis_signed_deg,p_rev,type_ok,gt_hinge_to_point_frac
dense,ZY20210800002_H2_C4_N27/S24_s01_T2_w1_f102,C4,rot,Lockersldingdoor,54.4927,54.4927,0.9224,1,0.2623
dense,ZY20210800002_H2_C4_N27/S24_s01_T2_w2_f176,C4,rot,Lockersldingdoor,69.6322,110.3678,0.0513,0,0.3097
dense,ZY20210800002_H2_C4_N27/S24_s01_T2_w3_f241,C4,rot,Lockersldingdoor,15.8697,15.8697,0.0527,0,0.2678
dense,ZY20210800002_H2_C6_N19/S245_s05_T2_w0_f048,C6,rot,Safedoor,34.5368,145.4632,0.9270,1,0.1425
dense,ZY20210800002_H2_C6_N19/S245_s05_T2_w1_f084,C6,rot,Safedoor,70.1677,109.8323,0.9491,1,0.2374
dense,ZY20210800002_H2_C6_N19/S245_s05_T2_w2_f171,C6,rot,Safedoor,37.2773,142.7227,0.9340,1,0.1251
dense,ZY20210800002_H2_C6_N19/S43_s01_T1_w0_f033,C6,rot,Safedoor,14.9555,165.0445,0.9235,1,0.1386
dense,ZY20210800002_H2_C6_N19/S43_s01_T1_w1_f091,C6,rot,Safedoor,74.6687,105.3313,0.9140,1,0.1722
dense,ZY20210800002_H2_C6_N19/S43_s01_T1_w2_f160,C6,rot,Safedoor,11.1488,168.8512,0.9252,1,0.1574
dense,ZY20210800002_H2_C6_N19/S43_s01_T1_w3_f212,C6,rot,Safedoor,67.6617,112.3383,0.9145,1,0.1601
dense,ZY20210800002_H2_C6_N21/S246_s01_T2_w0_f047,C6,trans,Safedoor,67.2361,67.2361,0.9358,0,nan
dense,ZY20210800002_H2_C6_N21/S246_s01_T2_w1_f079,C6,rot,Safedoor,67.7659,112.2341,0.9458,1,0.2476
dense,ZY20210800002_H2_C6_N21/S246_s01_T2_w2_f166,C6,trans,Safedoor,77.6649,77.6649,0.9336,0,nan
dense,ZY20210800002_H2_C6_N21/S43_s02_T1_w0_f033,C6,rot,Safedoor,16.5081,163.4919,0.9246,1,0.1844
dense,ZY20210800002_H2_C6_N21/S43_s02_T1_w1_f097,C6,rot,Safedoor,63.2440,116.7560,0.9326,1,0.2010
dense,ZY20210800002_H2_C6_N21/S43_s02_T1_w2_f172,C6,rot,Safedoor,16.7824,163.2176,0.9282,1,0.1754
dense,ZY20210800002_H2_C6_N21/S43_s02_T1_w3_f226,C6,rot,Safedoor,56.7594,123.2406,0.9414,1,0.1957
dense,ZY20210800002_H2_C6_N33/S246_s04_T3_w2_f104,C6,rot,Safedoor,62.6648,117.3352,0.9387,1,0.2635
dense,ZY20210800002_H2_C6_N33/S246_s04_T3_w3_f200,C6,rot,Safedoor,29.0975,150.9025,0.9305,1,0.1505
dense,ZY20210800002_H2_C6_N33/S246_s04_T3_w4_f238,C6,rot,Safedoor,59.0777,120.9223,0.9386,1,0.2813
dense,ZY20210800003_H3_C14_N30/S334_s01_T1_w0_f049,C14,rot,Dustbincover,63.0212,116.9788,0.8966,1,0.0623
dense,ZY20210800003_H3_C14_N30/S334_s01_T1_w1_f072,C14,rot,Dustbincover,60.8573,60.8573,0.9042,1,0.0571
dense,ZY20210800003_H3_C14_N30/S334_s01_T1_w2_f181,C14,rot,Dustbincover,57.3630,122.6370,0.9095,1,0.0822
dense,ZY20210800003_H3_C14_N30/S334_s01_T1_w3_f230,C14,rot,Dustbincover,48.7206,48.7206,0.9174,1,0.0559
dense,ZY20210800003_H3_C14_N30/S334_s03_T2_w0_f052,C14,rot,Dustbincover,64.3447,64.3447,0.8993,1,0.0687
dense,ZY20210800003_H3_C14_N30/S334_s03_T2_w1_f072,C14,rot,Dustbincover,59.9248,59.9248,0.9363,1,0.0780
dense,ZY20210800003_H3_C14_N35/S166_s03_T1_w0_f055,C14,rot,Dustbincover,84.6415,84.6415,0.9226,1,0.0849
dense,ZY20210800003_H3_C14_N35/S166_s03_T1_w1_f102,C14,rot,Dustbincover,34.6513,145.3487,0.9322,1,0.0731
dense,ZY20210800003_H3_C14_N35/S166_s03_T1_w2_f205,C14,rot,Dustbincover,82.4912,97.5088,0.9160,1,0.0825
dense,ZY20210800003_H3_C14_N35/S166_s03_T1_w3_f236,C14,rot,Dustbincover,42.4087,137.5913,0.9427,1,0.0739
dense,ZY20210800003_H3_C14_N35/S207_s03_T2_w0_f044,C14,rot,Dustbincover,60.0421,60.0421,0.9221,1,0.0441
dense,ZY20210800003_H3_C14_N35/S207_s03_T2_w1_f060,C14,rot,Dustbincover,25.7606,154.2394,0.6690,1,0.0436
dense,ZY20210800003_H3_C14_N35/S207_s03_T2_w4_f186,C14,rot,Dustbincover,53.3085,126.6915,0.9249,1,0.0667
dense,ZY20210800003_H3_C14_N36/S334_s02_T1_w0_f045,C14,rot,Dustbincover,62.7418,117.2582,0.9111,1,0.0766
dense,ZY20210800003_H3_C14_N36/S334_s02_T1_w1_f091,C14,rot,Dustbincover,52.2592,52.2592,0.9064,1,0.0683
dense,ZY20210800003_H3_C14_N36/S334_s02_T1_w2_f192,C14,rot,Dustbincover,63.0537,63.0537,0.9138,1,0.0857
dense,ZY20210800003_H3_C14_N36/S334_s02_T1_w3_f236,C14,rot,Dustbincover,59.8150,59.8150,0.8878,1,0.0698
dense,ZY20210800003_H3_C14_N36/S334_s03_T2_w0_f039,C14,rot,Dustbincover,66.3957,113.6043,0.9274,1,0.0745
dense,ZY20210800003_H3_C14_N36/S334_s03_T2_w1_f060,C14,rot,Dustbincover,66.5665,66.5665,0.9181,1,0.0594
dense,ZY20210800003_H3_C14_N36/S334_s03_T2_w2_f134,C14,rot,Dustbincover,64.9626,115.0374,0.9341,1,0.0719
dense,ZY20210800003_H3_C3_N24/S277_s05_T2_w2_f178,C3,rot,Laptopdisplay,28.3416,28.3416,0.9426,1,0.2484
dense,ZY20210800003_H3_C3_N24/S277_s05_T2_w3_f214,C3,rot,Laptopdisplay,35.5169,35.5169,0.9420,1,0.1887
dense,ZY20210800003_H3_C3_N24/S277_s05_T2_w4_f236,C3,rot,Laptopdisplay,30.1209,149.8791,0.9428,1,0.1424
dense,ZY20210800003_H3_C3_N26/S279_s01_T2_w2_f189,C3,rot,Laptopdisplay,20.8850,159.1150,0.9416,1,0.2889
dense,ZY20210800003_H3_C3_N26/S279_s01_T2_w3_f220,C3,rot,Laptopdisplay,34.7313,34.7313,0.9348,1,0.1809
dense,ZY20210800003_H3_C3_N26/S279_s01_T2_w4_f239,C3,rot,Laptopdisplay,26.4671,153.5329,0.9405,1,0.1476
dense,ZY20210800003_H3_C3_N26/S282_s02_T2_w2_f189,C3,rot,Laptopdisplay,47.3988,132.6012,0.9389,1,0.2744
dense,ZY20210800003_H3_C3_N26/S282_s02_T2_w3_f224,C3,rot,Laptopdisplay,50.7936,129.2064,0.9343,1,0.1529
dense,ZY20210800003_H3_C3_N26/S282_s02_T2_w4_f239,C3,rot,Laptopdisplay,26.6077,153.3923,0.9488,1,0.1793
dense,ZY20210800003_H3_C3_N31/S279_s02_T2_w2_f186,C3,rot,Laptopdisplay,42.5029,137.4971,0.9476,1,0.2922
dense,ZY20210800003_H3_C3_N31/S279_s02_T2_w3_f219,C3,rot,Laptopdisplay,36.1440,36.1440,0.9271,1,0.1551
dense,ZY20210800003_H3_C3_N31/S279_s02_T2_w4_f235,C3,rot,Laptopdisplay,28.5729,151.4271,0.9492,1,0.1356
dense,ZY20210800003_H3_C3_N31/S282_s03_T2_w2_f178,C3,rot,Laptopdisplay,26.8213,153.1787,0.9407,1,0.2960
dense,ZY20210800003_H3_C3_N31/S282_s03_T2_w3_f210,C3,rot,Laptopdisplay,31.8303,31.8303,0.9332,1,0.1560
dense,ZY20210800003_H3_C3_N31/S282_s03_T2_w4_f228,C3,rot,Laptopdisplay,19.7912,160.2088,0.9492,1,0.1315
dense,ZY20210800003_H3_C3_N34/S279_s03_T2_w2_f176,C3,rot,Laptopdisplay,24.2416,155.7584,0.9474,1,0.3263
dense,ZY20210800003_H3_C3_N34/S279_s03_T2_w3_f203,C3,rot,Laptopdisplay,46.4669,46.4669,0.9439,1,0.1786
dense,ZY20210800003_H3_C3_N34/S279_s03_T2_w4_f224,C3,rot,Laptopdisplay,22.4566,157.5434,0.9532,1,0.1593
dense,ZY20210800003_H3_C3_N34/S282_s04_T2_w2_f197,C3,rot,Laptopdisplay,33.1716,146.8284,0.9406,1,0.2819
dense,ZY20210800003_H3_C3_N34/S282_s04_T2_w3_f229,C3,rot,Laptopdisplay,33.6920,33.6920,0.9428,1,0.1998
dense,ZY20210800003_H3_C3_N34/S282_s04_T2_w4_f246,C3,rot,Laptopdisplay,22.6852,157.3148,0.9462,1,0.1467
dense,ZY20210800003_H3_C4_N05/S50_s01_T3_w1_f086,C4,trans,Lockerdrawer,15.8950,15.8950,0.0547,1,nan
dense,ZY20210800003_H3_C4_N05/S50_s01_T3_w3_f214,C4,rot,Lockersldingdoor,20.2383,20.2383,0.0451,0,0.0208
dense,ZY20210800003_H3_C4_N05/S50_s01_T4_w2_f140,C4,trans,Lockerdrawer,72.9255,72.9255,0.0461,1,nan
dense,ZY20210800003_H3_C4_N45/S48_s03_T1_w0_f037,C4,trans,Lockerdrawer,36.8254,36.8254,0.0489,1,nan
dense,ZY20210800003_H3_C4_N45/S48_s03_T1_w1_f087,C4,trans,Lockerdrawer,11.1724,11.1724,0.0623,1,nan
dense,ZY20210800003_H3_C4_N45/S48_s03_T1_w2_f157,C4,trans,Lockerdrawer,30.5120,30.5120,0.0503,1,nan
dense,ZY20210800003_H3_C4_N45/S48_s03_T1_w3_f208,C4,trans,Lockerdrawer,22.7553,22.7553,0.0586,1,nan
dense,ZY20210800003_H3_C4_N45/S48_s03_T2_w0_f055,C4,trans,Lockerdrawer,65.5830,65.5830,0.0469,1,nan
dense,ZY20210800003_H3_C4_N45/S48_s03_T2_w1_f105,C4,rot,Lockersldingdoor,30.2640,30.2640,0.0478,0,0.2621
dense,ZY20210800003_H3_C4_N45/S48_s03_T2_w2_f181,C4,rot,Lockersldingdoor,61.9371,118.0629,0.0461,0,0.2037
dense,ZY20210800003_H3_C4_N45/S48_s03_T2_w3_f226,C4,rot,Lockersldingdoor,29.2587,29.2587,0.0489,0,0.2386
dense,ZY20210800004_H4_C14_N14/S174_s03_T1_w0_f078,C14,rot,Dustbincover,34.5353,34.5353,0.0626,0,0.1300
dense,ZY20210800004_H4_C14_N14/S174_s03_T1_w1_f089,C14,rot,Dustbincover,49.2762,49.2762,0.9147,1,0.1346
dense,ZY20210800004_H4_C14_N14/S174_s03_T1_w2_f120,C14,rot,Dustbincover,51.9648,128.0352,0.9395,1,0.0745
dense,ZY20210800004_H4_C14_N14/S174_s03_T1_w3_f214,C14,rot,Dustbincover,38.8538,38.8538,0.0526,0,0.1287
dense,ZY20210800004_H4_C14_N14/S174_s03_T1_w4_f225,C14,rot,Dustbincover,47.2657,47.2657,0.9136,1,0.1367
dense,ZY20210800004_H4_C14_N14/S174_s03_T1_w5_f240,C14,rot,Dustbincover,49.5902,130.4098,0.9538,1,0.0747
dense,ZY20210800004_H4_C14_N14/S210_s04_T2_w0_f040,C14,rot,Dustbincover,52.0468,52.0468,0.0518,0,0.0953
dense,ZY20210800004_H4_C14_N14/S210_s04_T2_w1_f051,C14,rot,Dustbincover,50.7472,129.2528,0.9124,1,0.1280
dense,ZY20210800004_H4_C14_N14/S210_s04_T2_w2_f065,C14,rot,Dustbincover,31.9414,148.0586,0.9411,1,0.0580
dense,ZY20210800004_H4_C14_N14/S210_s04_T2_w3_f135,C14,rot,Dustbincover,48.6472,48.6472,0.0497,0,0.1140
dense,ZY20210800004_H4_C14_N14/S210_s04_T2_w4_f145,C14,rot,Dustbincover,48.0243,131.9757,0.9264,1,0.1433
dense,ZY20210800004_H4_C14_N24/S211_s01_T2_w0_f050,C14,rot,Dustbincover,55.3579,55.3579,0.0528,0,0.2132
dense,ZY20210800004_H4_C14_N24/S211_s01_T2_w1_f060,C14,rot,Dustbincover,43.8863,43.8863,0.9464,1,0.2014
dense,ZY20210800004_H4_C14_N24/S211_s01_T2_w2_f078,C14,rot,Dustbincover,54.2834,125.7166,0.9534,1,0.0934
dense,ZY20210800004_H4_C14_N24/S211_s01_T2_w3_f155,C14,rot,Dustbincover,60.8411,60.8411,0.0617,0,0.1516
dense,ZY20210800004_H4_C14_N24/S211_s01_T2_w4_f164,C14,rot,Dustbincover,45.2186,45.2186,0.9370,1,0.1989
dense,ZY20210800004_H4_C14_N30/S335_s01_T1_w0_f054,C14,rot,Dustbincover,69.0113,110.9887,0.8150,1,0.0545
dense,ZY20210800004_H4_C14_N30/S335_s01_T1_w1_f074,C14,rot,Dustbincover,27.1923,152.8077,0.9172,1,0.0619
dense,ZY20210800004_H4_C14_N30/S335_s01_T1_w2_f189,C14,rot,Dustbincover,70.6992,109.3008,0.8204,1,0.0429
dense,ZY20210800004_H4_C14_N30/S335_s01_T1_w3_f208,C14,rot,Dustbincover,30.8846,149.1154,0.9236,1,0.0403
dense,ZY20210800004_H4_C14_N30/S335_s02_T2_w0_f060,C14,rot,Dustbincover,67.9022,112.0978,0.9275,1,0.0657
dense,ZY20210800004_H4_C14_N30/S335_s02_T2_w1_f078,C14,rot,Dustbincover,78.1830,78.1830,0.8856,1,0.0336
dense,ZY20210800004_H4_C14_N30/S335_s02_T2_w4_f240,C14,rot,Dustbincover,69.7079,110.2921,0.8947,1,0.0632
dense,ZY20210800004_H4_C14_N34/S177_s03_T1_w0_f065,C14,rot,Dustbincover,48.9400,48.9400,0.9511,1,0.0798
dense,ZY20210800004_H4_C14_N34/S177_s03_T1_w1_f093,C14,rot,Dustbincover,39.8253,140.1747,0.9632,1,0.0754
dense,ZY20210800004_H4_C14_N34/S177_s03_T1_w2_f195,C14,rot,Dustbincover,59.4595,59.4595,0.9249,1,0.0847
dense,ZY20210800004_H4_C14_N34/S177_s03_T1_w3_f217,C14,rot,Dustbincover,35.5446,144.4554,0.9500,1,0.0835
dense,ZY20210800004_H4_C14_N34/S211_s03_T2_w0_f045,C14,rot,Dustbincover,60.1222,60.1222,0.9386,1,0.0649
dense,ZY20210800004_H4_C14_N34/S211_s03_T2_w1_f070,C14,rot,Dustbincover,55.7601,124.2399,0.9528,1,0.0708
dense,ZY20210800004_H4_C14_N34/S211_s03_T2_w2_f158,C14,rot,Dustbincover,46.3118,46.3118,0.9460,1,0.0597
dense,ZY20210800004_H4_C3_N54/S373_s04_T2_w2_f166,C3,rot,Laptopdisplay,24.8016,155.1984,0.9500,1,0.2800
dense,ZY20210800004_H4_C3_N54/S373_s04_T2_w3_f231,C3,rot,Laptopdisplay,50.8141,129.1859,0.9518,1,0.2572
dense,ZY20210800004_H4_C3_N54/S374_s03_T2_w2_f192,C3,rot,Laptopdisplay,24.0355,155.9645,0.9463,1,0.2816
dense,ZY20210800004_H4_C3_N54/S374_s03_T2_w3_f245,C3,rot,Laptopdisplay,40.9423,139.0577,0.9457,1,0.1147
dense,ZY20210800004_H4_C3_N58/S373_s05_T2_w2_f196,C3,rot,Laptopdisplay,34.2814,145.7186,0.9496,1,0.2483
dense,ZY20210800004_H4_C3_N58/S373_s05_T2_w3_f237,C3,rot,Laptopdisplay,51.2700,128.7300,0.9480,1,0.1723
dense,ZY20210800004_H4_C3_N58/S375_s01_T2_w2_f188,C3,rot,Laptopdisplay,22.6093,157.3907,0.9502,1,0.2648
dense,ZY20210800004_H4_C3_N58/S375_s01_T2_w3_f237,C3,rot,Laptopdisplay,48.4318,131.5682,0.9455,1,0.1344
dense,ZY20210800004_H4_C3_N58/S375_s03_T2_w2_f177,C3,rot,Laptopdisplay,43.2429,136.7571,0.9519,1,0.2639
dense,ZY20210800004_H4_C3_N58/S375_s03_T2_w3_f218,C3,rot,Laptopdisplay,42.0816,137.9184,0.9479,1,0.1449
dense,ZY20210800004_H4_C3_N68/S380_s03_T2_w2_f170,C3,rot,Laptopdisplay,19.8818,160.1182,0.9440,1,0.2184
dense,ZY20210800004_H4_C3_N68/S380_s03_T2_w3_f208,C3,rot,Laptopdisplay,50.2389,129.7611,0.9569,1,0.1907
dense,ZY20210800004_H4_C3_N68/S380_s05_T2_w2_f190,C3,rot,Laptopdisplay,40.1719,139.8281,0.9266,1,0.2366
dense,ZY20210800004_H4_C3_N68/S380_s05_T2_w3_f234,C3,rot,Laptopdisplay,57.5529,122.4471,0.9577,1,0.2078
dense,ZY20210800004_H4_C4_N02/S254_s01_T1_w0_f064,C4,trans,Lockerdrawer,17.9975,17.9975,0.0461,1,nan
dense,ZY20210800004_H4_C4_N02/S254_s01_T1_w1_f100,C4,trans,Lockerdrawer,36.6247,36.6247,0.0449,1,nan
dense,ZY20210800004_H4_C4_N02/S254_s01_T1_w2_f201,C4,trans,Lockerdrawer,2.7176,2.7176,0.0487,1,nan
dense,ZY20210800004_H4_C4_N02/S254_s01_T1_w3_f233,C4,trans,Lockerdrawer,30.2846,30.2846,0.0437,1,nan
dense,ZY20210800004_H4_C4_N02/S260_s03_T2_w0_f059,C4,rot,Lockersldingdoor,16.0676,163.9324,0.0471,0,0.2719
dense,ZY20210800004_H4_C4_N02/S260_s03_T2_w1_f084,C4,rot,Lockersldingdoor,26.1384,26.1384,0.0379,0,0.2644
dense,ZY20210800004_H4_C4_N02/S260_s03_T2_w2_f169,C4,trans,Lockersldingdoor,84.3194,95.6806,0.9360,0,nan
dense,ZY20210800004_H4_C4_N02/S260_s03_T2_w3_f195,C4,rot,Lockersldingdoor,19.7792,19.7792,0.9391,1,0.3017
dense,ZY20210800004_H4_C4_N08/S219_s02_T3_w2_f120,C4,trans,Lockersldingdoor,47.8608,132.1392,0.0483,1,nan
dense,ZY20210800004_H4_C4_N08/S254_s02_T1_w0_f061,C4,trans,Lockerdrawer,15.9804,15.9804,0.0491,1,nan
dense,ZY20210800004_H4_C4_N08/S254_s02_T1_w1_f091,C4,trans,Lockerdrawer,25.8622,25.8622,0.0479,1,nan
dense,ZY20210800004_H4_C4_N08/S254_s02_T1_w2_f185,C4,trans,Lockerdrawer,17.6982,17.6982,0.0491,1,nan
dense,ZY20210800004_H4_C4_N08/S254_s02_T1_w3_f218,C4,trans,Lockerdrawer,16.9709,16.9709,0.0491,1,nan
dense,ZY20210800004_H4_C4_N08/S260_s05_T2_w0_f056,C4,rot,Lockersldingdoor,47.6246,132.3754,0.9462,1,0.2337
dense,ZY20210800004_H4_C4_N08/S260_s05_T2_w1_f089,C4,rot,Lockersldingdoor,23.8333,23.8333,0.9363,1,0.2464
dense,ZY20210800004_H4_C4_N08/S260_s05_T2_w2_f204,C4,rot,Lockersldingdoor,45.1184,45.1184,0.9494,1,0.1993
dense,ZY20210800004_H4_C4_N08/S260_s05_T2_w3_f233,C4,rot,Lockersldingdoor,22.6248,22.6248,0.9343,1,0.2208
dense,ZY20210800004_H4_C4_N10/S254_s03_T1_w0_f056,C4,trans,Lockerdrawer,32.0521,32.0521,0.0490,1,nan
dense,ZY20210800004_H4_C4_N10/S254_s03_T1_w1_f091,C4,trans,Lockerdrawer,41.3756,41.3756,0.0482,1,nan
dense,ZY20210800004_H4_C4_N10/S254_s03_T1_w2_f194,C4,trans,Lockerdrawer,29.4491,29.4491,0.0467,1,nan
dense,ZY20210800004_H4_C4_N10/S260_s05_T2_w0_f058,C4,rot,Lockersldingdoor,26.0504,26.0504,0.9483,1,0.1656
dense,ZY20210800004_H4_C4_N10/S260_s05_T2_w1_f090,C4,rot,Lockersldingdoor,27.8873,27.8873,0.0413,0,0.2000
dense,ZY20210800004_H4_C4_N10/S260_s05_T2_w2_f199,C4,trans,Lockersldingdoor,74.1091,105.8909,0.9392,0,nan
dense,ZY20210800004_H4_C4_N10/S260_s05_T2_w3_f236,C4,rot,Lockersldingdoor,18.9226,18.9226,0.9389,1,0.2278
dense,ZY20210800004_H4_C4_N40/S217_s03_T3_w2_f110,C4,trans,Lockerdrawer,56.9198,56.9198,0.0417,1,nan
dense,ZY20210800004_H4_C4_N40/S257_s05_T2_w0_f060,C4,rot,Lockersldingdoor,20.2027,20.2027,0.9540,1,0.1177
dense,ZY20210800004_H4_C4_N40/S257_s05_T2_w1_f091,C4,rot,Lockersldingdoor,42.1984,42.1984,0.9559,1,0.2171
dense,ZY20210800004_H4_C4_N40/S257_s05_T2_w2_f195,C4,rot,Lockersldingdoor,18.4940,18.4940,0.9480,1,0.1039
dense,ZY20210800004_H4_C4_N40/S257_s05_T2_w3_f223,C4,rot,Lockersldingdoor,30.3081,30.3081,0.9558,1,0.2048
dense,ZY20210800004_H4_C4_N41/S217_s03_T3_w2_f116,C4,trans,Lockerdrawer,32.5573,32.5573,0.0515,1,nan
dense,ZY20210800004_H4_C4_N41/S223_s01_T4_w2_f125,C4,trans,Lockerdrawer,37.8730,142.1270,0.0483,1,nan
dense,ZY20210800004_H4_C4_N41/S260_s01_T2_w0_f064,C4,rot,Lockersldingdoor,34.9445,34.9445,0.9500,1,0.2822
dense,ZY20210800004_H4_C4_N41/S260_s01_T2_w1_f100,C4,rot,Lockersldingdoor,21.0351,21.0351,0.9399,1,0.2405
dense,ZY20210800004_H4_C4_N41/S260_s01_T2_w2_f209,C4,rot,Lockersldingdoor,45.2528,45.2528,0.9490,1,0.2652
dense,ZY20210800004_H4_C4_N41/S260_s01_T2_w3_f238,C4,rot,Lockersldingdoor,19.2612,19.2612,0.9395,1,0.2301
dense,ZY20210800004_H4_C4_N45/S217_s04_T3_w2_f123,C4,trans,Lockersldingdoor,69.4457,69.4457,0.0535,1,nan
dense,ZY20210800004_H4_C4_N45/S223_s02_T4_w2_f184,C4,trans,Lockersldingdoor,50.0099,50.0099,0.0431,1,nan
dense,ZY20210800004_H4_C4_N45/S260_s02_T2_w0_f054,C4,rot,Lockersldingdoor,66.4752,66.4752,0.0542,0,0.2762
dense,ZY20210800004_H4_C4_N45/S260_s02_T2_w1_f086,C4,rot,Lockersldingdoor,20.8330,20.8330,0.0423,0,0.2315
dense,ZY20210800004_H4_C4_N45/S260_s02_T2_w2_f197,C4,rot,Lockersldingdoor,39.4843,39.4843,0.9342,1,0.2749
dense,ZY20210800004_H4_C4_N45/S260_s02_T2_w3_f230,C4,rot,Lockersldingdoor,19.4872,19.4872,0.0403,0,0.2475
dense,ZY20210800004_H4_C6_N03/S249_s01_T2_w0_f060,C6,rot,Safedoor,25.1337,25.1337,0.9187,1,0.0708
dense,ZY20210800004_H4_C6_N03/S249_s01_T2_w1_f083,C6,rot,Safedoor,69.5244,110.4756,0.9535,1,0.1357
dense,ZY20210800004_H4_C6_N03/S249_s01_T2_w2_f199,C6,rot,Safedoor,25.7066,25.7066,0.9104,1,0.0712
dense,ZY20210800004_H4_C6_N03/S82_s02_T1_w0_f040,C6,rot,Safedoor,4.3423,4.3423,0.9264,1,0.0486
dense,ZY20210800004_H4_C6_N03/S82_s02_T1_w1_f099,C6,rot,Safedoor,62.7313,117.2687,0.9448,1,0.1232
dense,ZY20210800004_H4_C6_N03/S82_s02_T1_w2_f191,C6,rot,Safedoor,2.6002,2.6002,0.9329,1,0.0566
dense,ZY20210800004_H4_C6_N03/S82_s02_T1_w3_f229,C6,rot,Safedoor,53.1103,126.8897,0.9481,1,0.1092
dense,ZY20210800004_H4_C6_N03/S82_s02_T2_w0_f027,C6,rot,Safedoor,20.6217,20.6217,0.9448,1,0.0216
dense,ZY20210800004_H4_C6_N03/S82_s02_T2_w1_f074,C6,rot,Safedoor,38.9714,141.0286,0.9508,1,0.0989
dense,ZY20210800004_H4_C6_N03/S82_s02_T2_w2_f163,C6,rot,Safedoor,14.9400,165.0600,0.9383,1,0.0616
dense,ZY20210800004_H4_C6_N07/S249_s02_T2_w0_f061,C6,rot,Safedoor,22.8145,22.8145,0.9364,1,0.0445
dense,ZY20210800004_H4_C6_N07/S249_s02_T2_w1_f087,C6,rot,Safedoor,56.1271,123.8729,0.9506,1,0.1098
dense,ZY20210800004_H4_C6_N07/S249_s02_T2_w2_f197,C6,rot,Safedoor,19.1637,160.8363,0.9321,1,0.0375
dense,ZY20210800004_H4_C6_N07/S82_s04_T1_w0_f026,C6,rot,Safedoor,8.5567,8.5567,0.9365,1,0.0410
dense,ZY20210800004_H4_C6_N07/S82_s04_T1_w1_f079,C6,rot,Safedoor,87.4004,92.5996,0.8916,1,0.0629
dense,ZY20210800004_H4_C6_N07/S82_s04_T1_w2_f150,C6,rot,Safedoor,21.3580,21.3580,0.9352,1,0.0202
dense,ZY20210800004_H4_C6_N07/S82_s04_T1_w3_f217,C6,rot,Safedoor,85.5084,85.5084,0.9505,1,0.0735
dense,ZY20210800004_H4_C6_N07/S82_s04_T2_w0_f024,C6,rot,Safedoor,25.1847,25.1847,0.9345,1,0.0673
dense,ZY20210800004_H4_C6_N07/S82_s04_T2_w1_f082,C6,rot,Safedoor,26.3094,26.3094,0.9480,1,0.0601
dense,ZY20210800004_H4_C6_N07/S82_s04_T2_w2_f133,C6,rot,Safedoor,28.8433,28.8433,0.9309,1,0.0647
dense,ZY20210800004_H4_C6_N09/S249_s03_T2_w0_f050,C6,rot,Safedoor,17.0404,17.0404,0.9227,1,0.0549
dense,ZY20210800004_H4_C6_N09/S249_s03_T2_w1_f072,C6,rot,Safedoor,58.2957,121.7043,0.9484,1,0.0893
dense,ZY20210800004_H4_C6_N09/S249_s03_T2_w2_f174,C6,rot,Safedoor,19.5845,160.4155,0.9329,1,0.0324
dense,ZY20210800004_H4_C6_N09/S82_s05_T1_w0_f033,C6,rot,Safedoor,9.1478,9.1478,0.9415,1,0.0342
dense,ZY20210800004_H4_C6_N09/S82_s05_T1_w1_f104,C6,rot,Safedoor,83.0557,96.9443,0.9488,1,0.1198
dense,ZY20210800004_H4_C6_N09/S82_s05_T1_w2_f177,C6,rot,Safedoor,69.7145,110.2855,0.9353,1,0.0511
dense,ZY20210800004_H4_C6_N09/S82_s05_T1_w3_f221,C6,rot,Safedoor,88.0125,88.0125,0.9490,1,0.1668
dense,ZY20210800004_H4_C6_N21/S250_s01_T3_w2_f112,C6,rot,Safedoor,61.7528,118.2472,0.9486,1,0.2619
dense,ZY20210800004_H4_C6_N21/S250_s01_T3_w3_f212,C6,rot,Safedoor,21.3528,158.6472,0.9277,1,0.1323
dense,ZY20210800004_H4_C6_N21/S250_s01_T3_w4_f239,C6,rot,Safedoor,67.8925,112.1075,0.9467,1,0.2635
dense,ZY20210800004_H4_C6_N54/S378_s01_T1_w0_f049,C6,rot,Safedoor,22.8929,157.1071,0.9217,1,0.1382
dense,ZY20210800004_H4_C6_N54/S378_s01_T1_w1_f120,C6,rot,Safedoor,27.2260,27.2260,0.9352,1,0.0662
dense,ZY20210800004_H4_C6_N54/S378_s01_T1_w2_f147,C6,rot,Safedoor,89.1079,89.1079,0.9464,1,0.1037
dense,ZY20210800004_H4_C6_N54/S378_s01_T1_w3_f227,C6,rot,Safedoor,25.1890,25.1890,0.9420,1,0.0655
dense,ZY20210800004_H4_C6_N54/S378_s01_T1_w4_f245,C6,rot,Safedoor,83.0279,96.9721,0.9437,1,0.0786
dense,ZY20210800004_H4_C6_N54/S378_s02_T2_w0_f041,C6,rot,Safedoor,26.0688,153.9312,0.9277,1,0.1394
dense,ZY20210800004_H4_C6_N54/S378_s02_T2_w1_f111,C6,rot,Safedoor,22.5527,22.5527,0.9465,1,0.0692
dense,ZY20210800004_H4_C6_N54/S378_s02_T2_w2_f136,C6,rot,Safedoor,70.6352,109.3648,0.9421,1,0.1053
dense,ZY20210800004_H4_C6_N54/S378_s02_T2_w3_f204,C6,rot,Safedoor,20.9968,20.9968,0.9456,1,0.0423
dense,ZY20210800004_H4_C6_N54/S378_s03_T3_w2_f101,C6,rot,Safedoor,68.3612,111.6388,0.9492,1,0.1007
